sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0x2e4348f48ff1ac07be9be9fdb2eb7dec9013ea5b,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,43116000000000000000000,43116.0,0.247575,10674.44,0.6657521205819942,,14.45,2025-09-29T12:25:01
0xd21258ed22bebc33bbc6333e0ba6bbb44014a9ab,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16250000000000000000000,16250.0,0.247575,4023.09,0.6657521205819942,,14.45,2025-09-29T12:25:07
0x358ee17c36b51e3c6870ac2aee6fa24c4c479a10,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,32894455989259159011193,32894.45598925916,0.247575,8143.84,0.6657521205819942,,14.45,2025-09-29T12:25:29
0x33ce026057b71a3bb662984d796ebcd4c07b939a,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1822965910731999467911,1822.9659107319997,0.247575,451.32,0.6657521205819942,,14.45,2025-09-29T12:25:32
0x35f36d2ef33d2cea2cca14b86f82198cdfe5428c,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1560560731874065800012,1560.5607318740658,0.247575,386.36,0.6657521205819942,,14.45,2025-09-29T12:25:37
0xb71414050666dfc109b5bbbb4099d569c518378e,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4080950486056288223349,4080.950486056288,0.247575,1010.34,0.6657521205819942,,14.45,2025-09-29T12:25:39
0xae9f7942a2bd22ece560216e7bceb7a376cd29e9,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,365776784153200478569,365.7767841532005,0.247575,90.56,0.6657521205819942,,14.45,2025-09-29T12:25:42
0xa0c83f910eec5076b2825bac8e9fb25a63fefebb,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,19950969918348498431959,19950.969918348495,0.247575,4939.36,0.6657521205819942,,14.45,2025-09-29T12:25:45
0xa5761888661308db6deb3538e7035f89686fce53,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16606347123497851332724,16606.347123497853,0.247575,4111.32,0.6657521205819942,,14.45,2025-09-29T12:25:54
0x4c4f0d71db088fe0c5095aa41b2a62397f8f9297,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,6613745238255585175028,6613.745238255585,0.247575,1637.4,0.6657521205819942,,14.45,2025-09-29T12:25:55
0xd7e69a590419511991a1e63889823870d22a9376,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,9005551327885362057394,9005.551327885361,0.247575,2229.55,0.6657521205819942,,14.45,2025-09-29T12:25:55
0x8561ff5de680b99c6c1ce8f7aaf37fa150ffad94,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,60000000000000000000,60.0,0.247575,14.85,0.6657521205819942,,14.45,2025-09-29T12:25:58
0x4b3a8f1275a26efaabd03707d67f3c58c000cdf4,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,23322991486495064541157,23322.991486495062,0.247575,5774.19,0.6657521205819942,,14.45,2025-09-29T12:26:01
0x37aca803e1c63b057c8290d53900f9f4a0b04771,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,8205870541638517644810,8205.870541638516,0.247575,2031.57,0.6657521205819942,,14.45,2025-09-29T12:26:03
0x396f0e55fa33513441d556f84a6ea5c6fd7d217b,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16308625623343575734,16.308625623343577,0.247575,4.04,0.6657521205819942,,14.45,2025-09-29T12:26:07
0x93efac2efa371890176980e296cc4afc0e8ef799,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,81225883759101598489495,81225.8837591016,0.247575,20109.5,0.6657521205819942,,14.45,2025-09-29T12:26:10
0xfcfdf54f9ccb34479090ee5725475574e71dc158,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,8129755335280347231458,8129.755335280347,0.247575,2012.72,0.6657521205819942,,14.45,2025-09-29T12:26:27
0xd541e6cfc610def494fc36cce99a5dbdf84111f6,binance_smart_chain-mainnet,ethereum-mainnet-base-1,0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52,SOLV,4072132928005098844335,4072.1329280050986,0.04315912,175.75,0.0125134553687089,,0.27,2025-09-29T12:26:28
0x1abe718ef04159b320cc1ca1d87b38fdc1506a82,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,5834884779284407218730,5834.884779284407,0.247575,1444.57,0.6657521205819942,,14.45,2025-09-29T12:26:37
0x0a759bae313dc79bd7b193a61bb66bb11c3f1378,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,6313216888441369047136,6313.216888441369,0.247575,1562.99,0.6657521205819942,,14.45,2025-09-29T12:26:40
0x2f747dbc3e7751a8fe98a60ae0c488609e281de1,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,13070471389275107983370,13070.471389275108,0.247575,3235.92,0.6657521205819942,,14.45,2025-09-29T12:26:45
0x61181a684d657b29e71dfcf8a929594f9e603097,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,4118798722003027858683,4118.798722003028,0.247575,1019.71,0.6657521205819942,,14.45,2025-09-29T12:26:46
0xe31ba4ea1391e98a09c9a39616c7333b76831758,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,34355462095441242963440,34355.46209544124,0.247575,8505.55,0.6657521205819942,,14.45,2025-09-29T12:26:49
0x0a14de2be75de5d57d7caf7c543da5db3a48cece,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,206562428923209352356662,206562.4289232093,0.247575,51139.69,0.6657521205819942,,14.45,2025-09-29T12:26:53
0xaed44ce3d0510842aa554146f0a3be10bcc0bbfd,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2293808209614755228251,2293.808209614755,0.247575,567.89,0.6657521205819942,,14.45,2025-09-29T12:27:01
0xeb18b32694e8d6e176c6d2019c4bb3c2705ea166,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16362000000000000000000,16362.0,0.247575,4050.82,0.6657521205819942,,14.45,2025-09-29T12:27:04
0x8230cf5bc3de7f18889fabdb8e649b3c45ff3650,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16402344334522077070083,16402.344334522077,0.247575,4060.81,0.6657521205819942,,14.45,2025-09-29T12:27:05
0x37ac09e1640577e1d71e3787297a56b58f88f0f2,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,100213398774294805712612,100213.3987742948,0.247575,24810.33,0.6657521205819942,,14.45,2025-09-29T12:27:37
0x1a75ee347e9b649508c4ef01a2770b0ff9c57d8c,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,827087835493174938048,827.0878354931749,0.247575,204.77,0.6657521205819942,,14.45,2025-09-29T12:27:40
0xb8b0aa3c6dcf5c579351f45499ffd57edb313bd8,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1647806261140157096579,1647.806261140157,0.247575,407.96,0.6657521205819942,,14.45,2025-09-29T12:27:41
0xca74f404e0c7bfa35b13b511097df966d5a65597,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,3279936407000000000000,3279.936407,0.247575,812.03,0.970852853178122,,21.08,2025-09-29T12:27:46
0x4ccffbc75f38bc534cf2ab99a749266a148a4f04,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,12978412632791599690591,12978.4126327916,0.247575,3213.13,0.6657521205819942,,14.45,2025-09-29T12:27:49
0x1b7dcb7356dd5868090ff431288f77810dc577f9,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,47996325132885271922746,47996.32513288527,0.247575,11882.69,0.6657521205819942,,14.45,2025-09-29T12:27:51
0xeda73567de37a3e984340bbaa7129056451e6514,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16414377582661757152021,16414.377582661757,0.247575,4063.79,0.6657521205819942,,14.45,2025-09-29T12:27:52
0xecbdc920a7ae7d9099e354a0e78610e816f00506,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16348292719137731312801,16348.292719137731,0.247575,4047.43,0.6657521205819942,,14.45,2025-09-29T12:27:53
0x416bf0c000935bfeb47348ed0e697098c9376730,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,32490184773374460381524,32490.18477337446,0.247575,8043.76,0.6657521205819942,,14.45,2025-09-29T12:27:56
0xeb18b32694e8d6e176c6d2019c4bb3c2705ea166,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,15781176443005556818428,15781.176443005555,0.247575,3907.02,0.6657521205819942,,14.45,2025-09-29T12:28:00
0x503c5450ee792796ab3c8947bdd019a2cb3b5e88,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,8110818548226232754937,8110.818548226232,0.247575,2008.04,0.6657521205819942,,14.45,2025-09-29T12:28:08
0xeb2b89f1dea00d1120b39189f2a1e3744b647bb4,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,63713643180875061791882,63713.64318087506,0.247575,15773.91,0.6657521205819942,,14.45,2025-09-29T12:28:09
0x0ddee7ed7e68052baee754d27000adf9c1917e91,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,6816202864825579136996,6816.202864825579,0.247575,1687.52,0.6657521205819942,,14.45,2025-09-29T12:28:14
0x9cc5258aa0b2e6b81b144076546d7c459c1726e2,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,10000000000000000000,10.0,0.247575,2.48,0.6657521205819942,,14.45,2025-09-29T12:28:16
0x64864c9802096285154b78804f16fcfa3845706f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,31440710759381927095309,31440.710759381927,0.247575,7783.93,0.6657521205819942,,14.45,2025-09-29T12:28:16
0x3c0cc60d557be18aedb9f5d9e2f9b0a715e62899,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16252527650192007323078,16252.527650192009,0.247575,4023.72,0.6657521205819942,,14.45,2025-09-29T12:28:22
0x6f10719408d99d917f395efc2e2ec9136b873ceb,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,15754410908735969211455,15754.410908735968,0.247575,3900.4,0.6657521205819942,,14.45,2025-09-29T12:28:33
0xaed44ce3d0510842aa554146f0a3be10bcc0bbfd,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2720589059215919091895,2720.5890592159194,0.247575,673.55,0.6657521205819942,,14.45,2025-09-29T12:28:35
0xbc31de4bdceb3c1f0df7518767212b6e1b94c496,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,821378697366970105061,821.3786973669701,0.247575,203.35,0.6657521205819942,,14.45,2025-09-29T12:28:37
0x0000005c7dc69d405f09aaadca29068d4f88cde8,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,23720224147759151966941,23720.224147759152,0.247575,5872.53,0.6657521205819942,,14.45,2025-09-29T12:28:40
0x58a3feb357d7dabc120910c31b6b33d453bc6022,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,2406057923091757432199,2406.0579230917574,0.247575,595.68,0.6657521205819942,,14.45,2025-09-29T12:28:41
0xee3c2d93ab21321a8fec55593d5a367d374fcd3f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,17832121719858251299079,17832.121719858253,0.247575,4414.79,0.6657521205819942,,14.45,2025-09-29T12:28:48
0x0bd61a2ef4c1b3c293f9cb98d5d985134e832711,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,1512000000000000000000,1512.0,0.247575,374.33,0.6657521205819942,,14.45,2025-09-29T12:28:51
0x365f611f0dec186103e52ba3dfc7ed75688e661f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,3422038450248938022995,3422.038450248938,0.247575,847.21,0.6657521205819942,,14.45,2025-09-29T12:28:52
0x76e184f7f7f8d43e254fa9f17a1093ce24eef4cd,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,31683670238491564126642,31683.670238491562,0.247575,7844.08,0.6657521205819942,,14.45,2025-09-29T12:28:53
0xab7c847603043495b74d4e17084c3c6bc45342e5,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,62923075889543611671972,62923.07588954361,0.247575,15578.18,0.6657521205819942,,14.45,2025-09-29T12:28:58
0x6f10719408d99d917f395efc2e2ec9136b873ceb,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,29619420707171449468532,29619.420707171448,0.247575,7333.03,0.6657521205819942,,14.45,2025-09-29T12:29:14
0x2e60c16c0ca834dcb62990e6757ed9d31cb52db1,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,23697831271961249651846,23697.831271961248,0.247575,5866.99,0.6657521205819942,,14.45,2025-09-29T12:29:16
0x28683f7ee8d4c0bc197bc6903f2657665134cc02,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,31478556965794418126577,31478.556965794414,0.247575,7793.3,0.6657521205819942,,14.45,2025-09-29T12:29:25
0x709ec8141680a4534c55a38ce801dac57daa2397,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,77359922540267054531608,77359.92254026706,0.247575,19152.38,0.6657521205819942,,14.45,2025-09-29T12:29:34
0xab1580ee6c593d1ae69c8e80592160bcdb9f6c97,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,16146059104732976160243,16146.059104732976,0.247575,3997.36,0.6657521205819942,,14.45,2025-09-29T12:29:36
0x2b9338f90182dab6d485dc2ff2e185407f17b442,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,31000000000000000000000,31000.0,0.247575,7674.82,0.6657521205819942,,14.45,2025-09-29T12:29:45
0x56b145cc7aeb7b123b8f40df2d51d6feb2a27a26,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,8506460461578397866087,8506.460461578397,0.247575,2105.99,0.6657521205819942,,14.45,2025-09-29T12:29:48
0x56e01c8c04993fc44e9d421f3146bdc3cea4733a,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,8121698783151995145317,8121.6987831519955,0.247575,2010.73,0.6657521205819942,,14.45,2025-09-29T12:30:00
0x62b599de152f8e689088f0011e39824858bc1ef1,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,15734948179013481724914,15734.94817901348,0.247575,3895.58,0.6657521205819942,,14.45,2025-09-29T12:30:07
0x64864c9802096285154b78804f16fcfa3845706f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,30478173936254391133292,30478.173936254392,0.247575,7545.63,0.6657521205819942,,14.45,2025-09-29T12:30:07
0x7ab67f76826fcc7db3fee6e92b153a7251948595,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,71938265880318330447326,71938.26588031833,0.247575,17810.12,0.6657521205819942,,14.45,2025-09-29T12:30:11
0xaab44a9bb59ecb56a9fd124c9759db99cea88888,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,7571565300,7571.5653,0.103211,781.47,0.0164405180516834,,0.36,2025-09-29T10:28:05
0x46b9ee8e0eb0fb4163073ccc984446dd8ff79781,binance_smart_chain-mainnet,solana-mainnet,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,1000000000000000000,1.0,0.20043,0.2,0.0164405180516834,,0.36,2025-09-29T10:33:03
0xaab44a9bb59ecb56a9fd124c9759db99cea88888,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,7532865300,7532.8653,0.103211,777.47,0.0164405180516834,,0.36,2025-09-29T10:33:24
0x46b9ee8e0eb0fb4163073ccc984446dd8ff79781,binance_smart_chain-mainnet,solana-mainnet,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,1000000000000000000,1.0,0.20043,0.2,0.0164405180516834,,0.36,2025-09-29T10:33:56
0x46b9ee8e0eb0fb4163073ccc984446dd8ff79781,binance_smart_chain-mainnet,solana-mainnet,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,1000000000000000000,1.0,0.20043,0.2,0.0164415413138012,,0.36,2025-09-29T10:39:44
0x46b9ee8e0eb0fb4163073ccc984446dd8ff79781,binance_smart_chain-mainnet,solana-mainnet,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,1000000000000000000,1.0,0.20043,0.2,0.0164415413138012,,0.36,2025-09-29T10:40:38
0x46b9ee8e0eb0fb4163073ccc984446dd8ff79781,binance_smart_chain-mainnet,solana-mainnet,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,1000000000000000000,1.0,0.20043,0.2,0.0164415413138012,,0.36,2025-09-29T10:46:12
0x46b9ee8e0eb0fb4163073ccc984446dd8ff79781,binance_smart_chain-mainnet,solana-mainnet,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,1000000000000000000,1.0,0.20043,0.2,0.0164415413138012,,0.36,2025-09-29T10:47:00
0x46b9ee8e0eb0fb4163073ccc984446dd8ff79781,binance_smart_chain-mainnet,solana-mainnet,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,1000000000000000000,1.0,0.20043,0.2,0.0164415413138012,,0.36,2025-09-29T10:51:51
0x46b9ee8e0eb0fb4163073ccc984446dd8ff79781,binance_smart_chain-mainnet,solana-mainnet,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,1000000000000000000,1.0,0.20043,0.2,0.0164415413138012,,0.36,2025-09-29T10:52:30
0x08637490f75709c0742f5f31c9e1e5cf73871427,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,111000000000,111000.0,0.103211,11456.42,0.0164331709327167,,0.36,2025-09-29T11:03:33
0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,binance_smart_chain-mainnet,solana-mainnet,0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944,AITECH,14206567107957964668928,14206.567107957964,0.03183781,452.31,0.0164331709327167,,0.36,2025-09-29T11:06:07
0xaab44a9bb59ecb56a9fd124c9759db99cea88888,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,7585662600,7585.6626,0.103211,782.92,0.0164331709327167,,0.36,2025-09-29T11:06:24
0xaab44a9bb59ecb56a9fd124c9759db99cea88888,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,7675801200,7675.8012,0.103211,792.23,0.0164331709327167,,0.36,2025-09-29T11:10:03
0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,14123683204,14123.683204,0.103211,1457.72,0.0164331709327167,,0.36,2025-09-29T11:11:00
0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,binance_smart_chain-mainnet,solana-mainnet,0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944,AITECH,32270839014649516523520,32270.83901464952,0.03183781,1027.43,0.0164331709327167,,0.36,2025-09-29T11:12:12
0x71563634a3eacb41fd03dd9045129e019e06fcff,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,70953614227,70953.614227,0.103211,7323.19,0.0164427346301159,,0.36,2025-09-29T11:18:23
0xaab44a9bb59ecb56a9fd124c9759db99cea88888,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,7696116300,7696.1163,0.103211,794.32,0.0164427346301159,,0.36,2025-09-29T11:19:08
0x08637490f75709c0742f5f31c9e1e5cf73871427,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,120000000000,120000.0,0.103211,12385.32,0.0164427346301159,,0.36,2025-09-29T11:21:07
0xaab44a9bb59ecb56a9fd124c9759db99cea88888,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,7724712600,7724.7126,0.103211,797.28,0.0164427346301159,,0.36,2025-09-29T11:21:43
0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,binance_smart_chain-mainnet,solana-mainnet,0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944,AITECH,20673161503583586222080,20673.161503583586,0.03183781,658.19,0.016448045173755,,0.36,2025-09-29T11:59:46
0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,binance_smart_chain-mainnet,solana-mainnet,0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944,AITECH,21486080443668544618496,21486.080443668543,0.03183781,684.07,0.016448045173755,,0.36,2025-09-29T12:05:36
0x0772c76c3e4b081e85747f248ed76cc3813d46c4,binance_smart_chain-mainnet,solana-mainnet,0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944,AITECH,15314043031550000000000,15314.04303155,0.03183781,487.57,0.016448045173755,,0.36,2025-09-29T12:05:44
0x06549275e6201756e5f1b611eb7986e493ed3885,binance_smart_chain-mainnet,solana-mainnet,0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944,AITECH,13696000000000000000000,13696.0,0.03183781,436.05,0.016448045173755,,0.36,2025-09-29T12:08:48
0xaab44a9bb59ecb56a9fd124c9759db99cea88888,binance_smart_chain-mainnet,solana-mainnet,0xa2be3e48170a60119b5f0400c65f65f3158fbeee,ZEUS,7717033300,7717.0333,0.103211,796.48,0.016448045173755,,0.36,2025-09-29T12:15:43
0xb6b5c893ed4be3fce12d2738339b5200e1abc2e3,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,15485282748203759384512,15485.28274820376,0.247575,3833.77,0.6657521205819942,,14.45,2025-09-29T12:30:12
0x6f10719408d99d917f395efc2e2ec9136b873ceb,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,15551398233779226346814,15551.398233779226,0.247575,3850.14,0.6657521205819942,,14.45,2025-09-29T12:30:27
0xe963775a4e74d5a9f125b571bc8ad756bdeec255,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,48407647387304522657465,48407.64738730452,0.247575,11984.52,0.6657521205819942,,14.45,2025-09-29T12:30:28
0xcd7d7cfc2d0dc1316bbbd6a4f8f7af1e125b32ac,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,64607514531434803550375,64607.5145314348,0.247575,15995.21,0.6657521205819942,,14.45,2025-09-29T12:30:28
0xeb18b32694e8d6e176c6d2019c4bb3c2705ea166,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,46482531570529316843416,46482.53157052932,0.247575,11507.91,0.6657521205819942,,14.45,2025-09-29T12:30:35
0x4b3a8f1275a26efaabd03707d67f3c58c000cdf4,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,7986507057371024282103,7986.507057371024,0.247575,1977.26,0.6657521205819942,,14.45,2025-09-29T12:30:40
0xe2ee74cd3f4e673de7259d6a77d47a51b120a8de,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,15652270000000000000000,15652.27,0.247575,3875.11,0.6657521205819942,,14.45,2025-09-29T12:30:55
0x6f10719408d99d917f395efc2e2ec9136b873ceb,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,30949597290508549964117,30949.597290508547,0.247575,7662.35,0.6657521205819942,,14.45,2025-09-29T12:30:55
0x4ccffbc75f38bc534cf2ab99a749266a148a4f04,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,46562634111541252307599,46562.63411154125,0.247575,11527.74,0.6657521205819942,,14.45,2025-09-29T12:30:56
0x64864c9802096285154b78804f16fcfa3845706f,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,29826990830444174533636,29826.99083044417,0.247575,7384.42,0.6657521205819942,,14.45,2025-09-29T12:30:58
0xd7e69a590419511991a1e63889823870d22a9376,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,5908448078981478023884,5908.448078981479,0.247575,1462.78,0.6657521205819942,,14.45,2025-09-29T12:31:17
0x4bf1cb25a734a3a3847f0cb46d1664c8e29c4f90,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,8018419891218743256146,8018.419891218742,0.247575,1985.16,0.6657521205819942,,14.45,2025-09-29T12:31:22
0x12c6a8d4928fa4685474b0e2def82adec9e5650c,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,64131710619261184302973,64131.71061926118,0.247575,15877.41,0.6657521205819942,,14.45,2025-09-29T12:31:28
0x228a4d808d1faab0bfeb98e0a9ac83c13b9b0382,binance_smart_chain-mainnet,ethereum-mainnet,0xac23b90a79504865d52b49b327328411a23d4db2,FF,856316898780839745569,856.3168987808397,0.247575,212.0,0.6657521205819942,,14.45,2025-09-29T12:31:54
